epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.16885095834732056,0.0010000000474974513,2.209913730621338,0.11250435560941696,2.0134384632110596
1,0.2042931169271469,0.0010000000474974513,1.9503872394561768,0.12330198287963867,2.79123854637146
2,0.273958295583725,0.0010000000474974513,1.7970635890960693,0.21281783282756805,1.9669215679168701
3,0.32416075468063354,0.0010000000474974513,1.7083125114440918,0.28665968775749207,1.7837684154510498
4,0.36578568816185,0.0010000000474974513,1.6200512647628784,0.39115291833877563,1.5998239517211914
5,0.38995081186294556,0.0010000000474974513,1.5668107271194458,0.37164750695228577,1.6174242496490479
6,0.40558192133903503,0.0010000000474974513,1.5135799646377563,0.40195053815841675,1.5376091003417969
7,0.42130011320114136,0.0010000000474974513,1.4799339771270752,0.2518286406993866,2.239345073699951
8,0.431270956993103,0.0010000000474974513,1.4494192600250244,0.45384883880615234,1.4359214305877686
9,0.4467279016971588,0.0010000000474974513,1.4080427885055542,0.3225356936454773,1.7836339473724365
10,0.44664081931114197,0.0010000000474974513,1.4008684158325195,0.4660397171974182,1.424893856048584
11,0.4527800679206848,0.0010000000474974513,1.373103380203247,0.47927552461624146,1.3711199760437012
12,0.4676710069179535,0.0010000000474974513,1.3475992679595947,0.4029954671859741,1.5783469676971436
13,0.4745504558086395,0.0010000000474974513,1.3157070875167847,0.46464645862579346,1.383774995803833
14,0.48347628116607666,0.0010000000474974513,1.2936910390853882,0.4559386968612671,1.4689329862594604
15,0.4828231930732727,0.0010000000474974513,1.2773939371109009,0.5047022104263306,1.2969326972961426
16,0.49083468317985535,0.0010000000474974513,1.2569273710250854,0.5120167136192322,1.293157935142517
17,0.49693039059638977,0.0010000000474974513,1.235651969909668,0.4336467981338501,1.4616833925247192
18,0.499673455953598,0.0010000000474974513,1.2277624607086182,0.46499478816986084,1.4318331480026245
19,0.4990638792514801,0.0010000000474974513,1.2347970008850098,0.38418668508529663,1.7129724025726318
20,0.5048983097076416,0.0010000000474974513,1.202050805091858,0.407871812582016,2.0676167011260986
21,0.5099490284919739,0.0010000000474974513,1.1838133335113525,0.45663532614707947,1.4041146039962769
22,0.5148691534996033,0.0010000000474974513,1.1712876558303833,0.4991292357444763,1.3294659852981567
23,0.5083816051483154,0.0010000000474974513,1.2093909978866577,0.45419713854789734,1.5031349658966064
24,0.5246222615242004,0.0010000000474974513,1.159317970275879,0.5158481597900391,1.2743771076202393
25,0.5262333154678345,0.0010000000474974513,1.141263723373413,0.3824451267719269,1.7780369520187378
26,0.5186572074890137,0.0010000000474974513,1.1657116413116455,0.546499490737915,1.2289059162139893
27,0.5278878211975098,0.0010000000474974513,1.1529624462127686,0.47614070773124695,1.4657959938049316
28,0.528802216053009,0.0010000000474974513,1.139722466468811,0.5357018709182739,1.2422266006469727
29,0.5293682217597961,0.0010000000474974513,1.1252049207687378,0.5203761458396912,1.2714804410934448
30,0.5362476706504822,0.0010000000474974513,1.119333028793335,0.47544410824775696,1.4394826889038086
31,0.5376409888267517,0.0010000000474974513,1.1180912256240845,0.5294322371482849,1.2557148933410645
32,0.5372055768966675,0.0010000000474974513,1.1190760135650635,0.5207244753837585,1.266383171081543
33,0.5385988354682922,0.0010000000474974513,1.1033060550689697,0.4743991494178772,1.3407870531082153
34,0.54108065366745,0.0010000000474974513,1.094601035118103,0.5238592624664307,1.2740881443023682
