epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.19773095846176147,0.00019999999494757503,2.6175265312194824,0.16080401837825775,1.9580821990966797
1,0.2647217810153961,0.00019999999494757503,2.197209119796753,0.16080401837825775,1.9870164394378662
2,0.27498650550842285,0.00019999999494757503,2.139630079269409,0.16080401837825775,1.9593122005462646
3,0.28254997730255127,0.00019999999494757503,2.067962646484375,0.1658291518688202,2.0031075477600098
4,0.3063209056854248,0.00019999999494757503,2.005699872970581,0.16080401837825775,1.9659122228622437
5,0.3122636377811432,0.00019999999494757503,1.91311776638031,0.18592964112758636,1.9268873929977417
6,0.3149648904800415,0.00019999999494757503,1.9110543727874756,0.2713567912578583,1.9393658638000488
7,0.3122636377811432,0.00019999999494757503,1.823573112487793,0.21105527877807617,1.9408619403839111
8,0.32522961497306824,0.00019999999494757503,1.846108078956604,0.25628140568733215,1.794330358505249
9,0.34846028685569763,0.00019999999494757503,1.8132444620132446,0.2964824140071869,1.7994937896728516
10,0.34251755475997925,0.00019999999494757503,1.797917366027832,0.32663315534591675,1.6785560846328735
11,0.34629929065704346,0.00019999999494757503,1.7467421293258667,0.3316583037376404,1.6620163917541504
12,0.37331172823905945,0.00019999999494757503,1.7105162143707275,0.356783926486969,1.6697607040405273
13,0.3803349435329437,0.00019999999494757503,1.7318403720855713,0.2261306494474411,2.091015338897705
14,0.38195571303367615,0.00019999999494757503,1.6987807750701904,0.2713567912578583,1.9598543643951416
15,0.36844947934150696,0.00019999999494757503,1.6860179901123047,0.3467336595058441,1.6176259517669678
16,0.3824959397315979,0.00019999999494757503,1.669318437576294,0.36180904507637024,1.7052720785140991
17,0.39924365282058716,0.00019999999494757503,1.5774682760238647,0.3216080367565155,2.2971725463867188
18,0.38411667943000793,0.00019999999494757503,1.6179680824279785,0.3216080367565155,1.7217097282409668
19,0.42247432470321655,0.00019999999494757503,1.528338074684143,0.41206029057502747,1.4177513122558594
20,0.4008643925189972,0.00019999999494757503,1.5149234533309937,0.43718594312667847,1.5105215311050415
21,0.398703396320343,0.00019999999494757503,1.5147473812103271,0.37185928225517273,1.670973300933838
22,0.43381956219673157,0.00019999999494757503,1.4729911088943481,0.37688443064689636,1.730238437652588
23,0.4354403018951416,0.00019999999494757503,1.4700462818145752,0.402010053396225,1.676372766494751
24,0.4505672752857208,0.00019999999494757503,1.4506664276123047,0.26633167266845703,2.2122435569763184
25,0.4505672752857208,0.00019999999494757503,1.4698059558868408,0.37688443064689636,1.601731538772583
26,0.45218801498413086,0.00019999999494757503,1.3903677463531494,0.4271356761455536,1.6505506038665771
27,0.4538087546825409,0.00019999999494757503,1.424763560295105,0.29145729541778564,2.4373157024383545
28,0.4527282416820526,0.00019999999494757503,1.3477694988250732,0.286432147026062,2.1928606033325195
29,0.4597514867782593,0.00019999999494757503,1.411392331123352,0.35175880789756775,1.6842153072357178
30,0.4505672752857208,0.00019999999494757503,1.371992588043213,0.3216080367565155,2.113596200942993
31,0.4651539623737335,0.00019999999494757503,1.3246906995773315,0.3919597864151001,1.6131411790847778
32,0.4948676526546478,0.00019999999494757503,1.324248194694519,0.43216079473495483,1.5448992252349854
33,0.4954078793525696,0.00019999999494757503,1.2914766073226929,0.402010053396225,1.6047176122665405
34,0.49648839235305786,0.00019999999494757503,1.2708942890167236,0.402010053396225,1.4717577695846558
35,0.485683411359787,0.00019999999494757503,1.284616231918335,0.36180904507637024,1.8805981874465942
36,0.5148568153381348,9.999999747378752e-05,1.226472020149231,0.3919597864151001,1.8950692415237427
37,0.5180983543395996,9.999999747378752e-05,1.1872674226760864,0.4623115658760071,1.49440598487854
38,0.5072933435440063,9.999999747378752e-05,1.2372970581054688,0.3366834223270416,1.9388105869293213
39,0.518638551235199,9.999999747378752e-05,1.1947919130325317,0.47236180305480957,1.4318033456802368
40,0.5170178413391113,9.999999747378752e-05,1.1980369091033936,0.4773869216442108,1.4022680521011353
41,0.5326850414276123,9.999999747378752e-05,1.1493785381317139,0.49246230721473694,1.3970999717712402
42,0.5337655544281006,9.999999747378752e-05,1.1677391529083252,0.37688443064689636,1.6451773643493652
43,0.528363049030304,9.999999747378752e-05,1.1800771951675415,0.44723618030548096,1.542285442352295
44,0.5445705056190491,9.999999747378752e-05,1.1033895015716553,0.4773869216442108,1.4478132724761963
45,0.554295003414154,9.999999747378752e-05,1.0855623483657837,0.4874371886253357,1.4416440725326538
46,0.5429497361183167,9.999999747378752e-05,1.1462305784225464,0.4422110617160797,1.588366150856018
47,0.5618584752082825,9.999999747378752e-05,1.0959019660949707,0.4422110617160797,1.494284749031067
48,0.5721231698989868,9.999999747378752e-05,1.0682170391082764,0.42211055755615234,1.6795040369033813
