epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.24363425374031067,0.0010000000474974513,2.1945908069610596,0.1336805522441864,2.0838911533355713
1,0.30960649251937866,0.0010000000474974513,1.915074348449707,0.1336805522441864,2.1117911338806152
2,0.31192129850387573,0.0010000000474974513,1.824796438217163,0.1336805522441864,2.1581926345825195
3,0.3298611044883728,0.0010000000474974513,1.7947783470153809,0.1336805522441864,2.24824857711792
4,0.37731480598449707,0.0005000000237487257,1.709025263786316,0.1336805522441864,2.349515676498413
5,0.35879629850387573,0.0005000000237487257,1.7039942741394043,0.1336805522441864,2.513364791870117
